Stock_id,date,證券名稱,condition,處置措施,處置內容,event_start_date,event_end_date,interval,key_date,disposal_level,is_first_disposal,is_second_disposal
4128,2020-07-02,中天,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年07月03日起10個營業日(109年07月03日至109年07月16日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-07-03,2020-07-16,20.0,2023-12-01 10:33:19.063937,3,False,False
4128,2020-07-07,中天,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年07月08日起10個營業日(109年07月08日至109年07月21日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-07-08,2020-07-21,20.0,2023-12-01 10:33:19.063937,4,False,False
4128,2020-07-10,中天,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年07月13日起10個營業日(109年07月13日至109年07月24日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-07-13,2020-07-24,20.0,2023-12-01 10:33:19.063937,5,False,False
4128,2020-07-20,中天,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年07月21日起10個營業日(109年07月21日至109年08月03日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-07-21,2020-08-03,20.0,2023-12-01 10:33:19.063937,6,False,False
4128,2020-08-07,中天,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年08月10日起10個營業日(109年08月10日至109年08月21日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-08-10,2020-08-21,20.0,2023-12-01 10:33:19.063937,1,True,False
4128,2020-09-30,中天,最近10個營業日內有6個營業日,第一次處置,因最近10個營業日內有6個營業日經本中心公布注意交易資訊，爰自109年10月05日起10個營業日(109年10月05日至109年10月19日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-10-05,2020-10-19,5.0,2023-12-01 10:33:19.063937,1,True,False
4130,2020-03-27,健亞,連續三次,第一次處置,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年03月30日起10個營業日(109年03月30日至109年04月14日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。,2020-03-30,2020-04-14,5.0,2023-12-01 10:33:19.063937,1,True,False
4130,2020-06-19,健亞,連續三次,第一次處置,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年06月22日起10個營業日(109年06月22日至109年07月07日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。,2020-06-22,2020-07-07,5.0,2023-12-01 10:33:19.063937,1,True,False
4131,2020-06-29,晶宇,連續三次,第二次處置,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年06月30日起10個營業日(109年06月30日至109年07月13日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每45分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-06-30,2020-07-13,45.0,2023-12-01 10:33:19.063937,1,True,False
4131,2020-07-02,晶宇,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年07月03日起10個營業日(109年07月03日至109年07月16日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每60分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-07-03,2020-07-16,60.0,2023-12-01 10:33:19.063937,2,False,True
4131,2020-07-07,晶宇,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年07月08日起10個營業日(109年07月08日至109年07月21日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每60分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-07-08,2020-07-21,60.0,2023-12-01 10:33:19.063937,3,False,False
4131,2020-07-10,晶宇,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年07月13日起10個營業日(109年07月13日至109年07月24日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每60分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-07-13,2020-07-24,60.0,2023-12-01 10:33:19.063937,4,False,False
4131,2020-07-22,晶宇,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年07月23日起10個營業日(109年07月23日至109年08月05日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每60分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-07-23,2020-08-05,60.0,2023-12-01 10:33:19.063937,5,False,False
4131,2021-05-20,晶宇,連續三次,第二次處置,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自110年05月21日起10個營業日(110年05月21日至110年06月03日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每45分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2021-05-21,2021-06-03,45.0,2023-12-01 10:33:19.063937,1,True,False
4131,2024-02-27,浩泰,連續三次,第一次處置,浩泰精準股份有限公司股票(代號：4131)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自113年02月29日起10個營業日(113年02月29日至113年03月13日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2024-02-29,2024-03-13,5.0,2024-02-27 10:33:17.592954,1,True,False
4133,2020-06-29,亞諾法,連續五次,第一次處置,１處置原因：該有價證券之交易，連續五個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百零九年六月三十日起至一百零九年七月十三日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2020-06-30,2020-07-13,5.0,2023-12-01 10:33:19.063937,1,True,False
4133,2020-07-10,亞諾法,連續三次,第二次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準，且該股票於最近三十個營業日內曾發布處置交易資訊。２處置期間：自民國一百零九年七月十三日起至一百零九年七月二十四日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每二十分鐘撮合一次）。ｂ所有投資人每日委託買賣該有價證券時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2020-07-13,2020-07-24,20.0,2023-12-01 10:33:19.063937,2,False,True
4133,2020-07-20,亞諾法,連續三次,第二次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準，且該股票於最近三十個營業日內曾發布處置交易資訊。２處置期間：自民國一百零九年七月二十一日起至一百零九年八月三日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每二十分鐘撮合一次）。ｂ所有投資人每日委託買賣該有價證券時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2020-07-21,2020-08-03,20.0,2023-12-01 10:33:19.063937,3,False,False
4133,2020-08-07,亞諾法,連續三次,第二次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準，且該股票於最近三十個營業日內曾發布處置交易資訊。２處置期間：自民國一百零九年八月十日起至一百零九年八月二十一日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每二十分鐘撮合一次）。ｂ所有投資人每日委託買賣該有價證券時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2020-08-10,2020-08-21,20.0,2023-12-01 10:33:19.063937,1,True,False
4133,2022-04-12,亞諾法,連續三次及當日沖銷標準,第一次處置,１處置原因：該有價證券之交易，連續三個營業日及當日沖銷量百分比達本公司「公布注意交易資訊」標準。２處置期間：自民國一百十一年四月十三日起至一百十一年四月二十八日﹝十二個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2022-04-13,2022-04-28,5.0,2023-12-01 10:33:19.063937,1,True,False
4133,2022-04-15,亞諾法,連續三次及當日沖銷標準,第二次處置,１處置原因：該有價證券之交易，連續三個營業日及當日沖銷量百分比達本公司「公布注意交易資訊」標準，且該股票於最近三十個營業日內曾發布處置交易資訊。２處置期間：自民國一百十一年四月十八日起至一百十一年五月四日﹝十二個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每二十分鐘撮合一次）。ｂ所有投資人每日委託買賣該有價證券時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2022-04-18,2022-05-04,20.0,2023-12-01 10:33:19.063937,2,False,True
4141,2021-10-01,龍燈-KY,連續三次及當日沖銷標準,第一次處置,１處置原因：該有價證券之交易，連續三個營業日及當日沖銷量百分比達本公司「公布注意交易資訊」標準。２處置期間：自民國一百十年十月四日起至一百十年十月二十日﹝十二個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2021-10-04,2021-10-20,5.0,2023-12-01 10:33:19.063937,1,True,False
41412,2021-10-01,龍燈二KY,轉(交)換公司債之標的證券經本中心或臺灣證券交易所發布處置,第一次處置,上市公司龍燈環球農業科技有限公司股票(代號：4141)因連續3個營業日經臺灣證券交易所公布注意交易資訊，依本中心「櫃檯買賣公布或通知注意交易資訊暨處置作業要點」第六條規定，爰自110年10月04日起12個營業日(110年10月04日至110年10月20日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)對龍燈環球農業科技有限公司國內第二次有擔保轉換公司債（代號：41412）改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2021-10-04,2021-10-20,5.0,2023-12-01 10:33:19.063937,1,True,False
41414,2021-10-01,龍燈四KY,轉(交)換公司債之標的證券經本中心或臺灣證券交易所發布處置,第一次處置,上市公司龍燈環球農業科技有限公司股票(代號：4141)因連續3個營業日經臺灣證券交易所公布注意交易資訊，依本中心「櫃檯買賣公布或通知注意交易資訊暨處置作業要點」第六條規定，爰自110年10月04日起12個營業日(110年10月04日至110年10月20日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)對龍燈環球農業科技有限公司中華民國境內第四次有擔保轉換公司債（代號：41414）改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2021-10-04,2021-10-20,5.0,2023-12-01 10:33:19.063937,1,True,False
41415,2021-10-01,龍燈五KY,轉(交)換公司債之標的證券經本中心或臺灣證券交易所發布處置,第一次處置,上市公司龍燈環球農業科技有限公司股票(代號：4141)因連續3個營業日經臺灣證券交易所公布注意交易資訊，依本中心「櫃檯買賣公布或通知注意交易資訊暨處置作業要點」第六條規定，爰自110年10月04日起12個營業日(110年10月04日至110年10月20日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)對龍燈環球農業科技有限公司中華民國境內第五次無擔保轉換公司債（代號：41415）改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2021-10-04,2021-10-20,5.0,2023-12-01 10:33:19.063937,1,True,False
41415,2021-10-08,龍燈五KY,連續三次,第一次處置,龍燈環球農業科技有限公司中華民國境內第五次無擔保轉換公司債(代號：41415)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自110年10月12日起10個營業日(110年10月12日至110年10月25日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2021-10-12,2021-10-25,5.0,2023-12-01 10:33:19.063937,2,False,True
4142,2020-05-20,國光生,最近十個營業日已有六次,第一次處置,１處置原因：該有價證券之交易，最近十個營業日內已有六個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百零九年五月二十一日起至一百零九年六月三日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2020-05-21,2020-06-03,5.0,2023-12-01 10:33:19.063937,1,True,False
4142,2020-05-26,國光生,連續三次,第二次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準，且該股票於最近三十個營業日內曾發布處置交易資訊。２處置期間：自民國一百零九年五月二十七日起至一百零九年六月九日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每二十分鐘撮合一次）。ｂ所有投資人每日委託買賣該有價證券時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2020-05-27,2020-06-09,20.0,2023-12-01 10:33:19.063937,2,False,True
41421,2020-05-20,國光一,轉(交)換公司債之標的證券經本中心或臺灣證券交易所發布處置,第一次處置,上市公司國光生物科技股份有限公司股票（代號：4142）因最近10個營業日內有6個營業日經臺灣證券交易所公布注意交易資訊，依本中心「櫃檯買賣公布或通知注意交易資訊暨處置作業要點」第六條規定，對國光生物科技股份有限公司國內第一次有擔保轉換公司債（代號：41421）及國光生物科技股份有限公司國內第二次有擔保轉換公司債（代號：41422）自109年05月21日起10個營業日(109年05月21日至109年06月03日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-05-21,2020-06-03,5.0,2023-12-01 10:33:19.063937,1,True,False
41421,2020-05-21,國光一,連續三次,第一次處置,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年05月22日起10個營業日(109年05月22日至109年06月04日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-05-22,2020-06-04,5.0,2023-12-01 10:33:19.063937,2,False,True
41421,2020-05-26,國光一,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年05月27日起10個營業日(109年05月27日至109年06月09日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-05-27,2020-06-09,20.0,2023-12-01 10:33:19.063937,3,False,False
41422,2020-05-20,國光二,轉(交)換公司債之標的證券經本中心或臺灣證券交易所發布處置,第一次處置,上市公司國光生物科技股份有限公司股票（代號：4142）因最近10個營業日內有6個營業日經臺灣證券交易所公布注意交易資訊，依本中心「櫃檯買賣公布或通知注意交易資訊暨處置作業要點」第六條規定，對國光生物科技股份有限公司國內第一次有擔保轉換公司債（代號：41421）及國光生物科技股份有限公司國內第二次有擔保轉換公司債（代號：41422）自109年05月21日起10個營業日(109年05月21日至109年06月03日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-05-21,2020-06-03,5.0,2023-12-01 10:33:19.063937,1,True,False
41422,2020-05-21,國光二,連續三次,第一次處置,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年05月22日起10個營業日(109年05月22日至109年06月04日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-05-22,2020-06-04,5.0,2023-12-01 10:33:19.063937,2,False,True
41422,2020-05-26,國光二,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年05月27日起10個營業日(109年05月27日至109年06月09日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-05-27,2020-06-09,20.0,2023-12-01 10:33:19.063937,3,False,False
41422,2020-06-04,國光二,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年06月05日起10個營業日(109年06月05日至109年06月18日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-06-05,2020-06-18,20.0,2023-12-01 10:33:19.063937,4,False,False
41422,2020-06-17,國光二,連續三次,第二次處置,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年06月18日起10個營業日(109年06月18日至109年07月03日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-06-18,2020-07-03,20.0,2023-12-01 10:33:19.063937,5,False,False
4144,2018-03-27,康聯-KY,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百零七年三月二十八日起至一百零七年四月十二日﹝十個營業日，如遇有價證券最後交易日在處置期間，僅處置至最後交易日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2018-03-28,2018-04-12,5.0,2023-12-01 10:33:19.063937,1,True,False
4147,2023-04-26,中裕,最近10個營業日內有6個營業日,第一次處置,中裕新藥股份有限公司股票(代號：4147)因最近10個營業日內有6個營業日經本中心公布注意交易資訊，爰自112年04月27日起10個營業日(112年04月27日至112年05月11日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。,2023-04-27,2023-05-11,5.0,2023-12-01 10:33:19.063937,1,True,False
4148,2020-05-05,全宇生技-KY,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百零九年五月六日起至一百零九年五月十九日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2020-05-06,2020-05-19,5.0,2023-12-01 10:33:19.063937,1,True,False
